,index,Name.1,Timestamp[ms].1,Date[MM.dd.yyyy].1,Time[hh:mm:ss.fff].1,Gpstime[ms].1,GnssStatus.1,Lat[wgs84].1,Lng[wgs84].1,Height[m].1,Heading[°].1,Velocity[m/s].1,Velocity[km/h].1,Acceleration[m/s²].1,North[m].1,East[m].1,Distance[m],YawRate[deg/s],vY[m/s],Lateral Distance[m],Forward Distance[m],GeoDistance[m],DistanceFromOrigin[m],Velocity_Status,Velocity_
14,14,FBl_26,35697710.0,16.06.2022,09:54:57.710,1339408497710.0,INS_SOLUTION_GOOD,50.2357050096393,14.9297259970307,199.703704833984,277.422401428223,0.0137269119460022,0.0494168830056079,0.0176562952331501,-4.1145711507995,40.1667769602392,0.245536205489891,-0.0140576735138893,0.0054809136665498,0.0063815546608113,0.245453262277619,0.245536205482235,0.245536205482235,Passed,12.320623305890734
15,15,FBl_26,35697720.0,16.06.2022,09:54:57.720,1339408497720.0,INS_SOLUTION_GOOD,50.2357050093412,14.9297259971499,199.703796386719,277.422355651855,0.0137262243317328,0.0494144075942383,0.0221510787803578,-4.11460430112043,40.1667854652509,0.245503286409705,0.0142883956432343,0.0055610537777509,0.0063900596487324,0.245420110773104,0.24550328640203,0.24550328640203,Passed,12.320623308661906
16,16,FBl_26,35697730.0,16.06.2022,09:54:57.730,1339408497730.0,INS_SOLUTION_GOOD,50.2357050090432,14.9297259972692,199.703887939453,277.422576904297,0.0144377054002773,0.0519757394409983,0.040323062952604,-4.11463745144137,40.1667939702626,0.24547036874706,0.102489113807678,0.0070329178191267,0.0063985646642015,0.245386960328533,0.245470368739363,0.245470368739363,Passed,10.02577592283078
17,17,FBl_26,35697740.0,16.06.2022,09:54:57.740,1339408497740.0,INS_SOLUTION_GOOD,50.2357050088048,14.9297259973884,199.703994750977,277.422821044922,0.013979676208132,0.0503268343492752,0.0802191880420707,-4.1146639704245,40.1668024750474,0.245444081158994,0.0274857562035322,0.0062370200677475,0.006407069469587,0.245360441866668,0.245444081151277,0.245444081151277,Passed,12.787325369401048
18,18,FBl_26,35697750.0,16.06.2022,09:54:57.750,1339408497750.0,INS_SOLUTION_GOOD,50.2357050085068,14.9297259975672,199.7041015625,277.422798156738,0.0134009078148853,0.0482432681335872,0.0368388568316274,-4.11469712074543,40.1668152324516,0.245411275755701,-0.039402186870575,0.0053688101770931,0.0064198268900481,0.245327291769464,0.245411275747953,0.245411275747953,Passed,12.320623308661906
19,19,FBl_26,35697760.0,16.06.2022,09:54:57.760,1339408497760.0,INS_SOLUTION_GOOD,50.2357050082088,14.9297259976864,199.704193115234,277.422813415527,0.0131353784581651,0.0472873624493942,0.0560673974547537,-4.11473027106637,40.1668237374633,0.245378358260869,-0.0859099626541138,0.004877422670045,0.0064283318777438,0.245294140264819,0.245378358253101,0.245378358253101,Passed,10.026285982921856
20,20,FBl_26,35697770.0,16.06.2022,09:54:57.770,1339408497770.0,INS_SOLUTION_GOOD,50.2357050079703,14.9297259978056,199.704299926758,277.422927856445,0.0138537559344211,0.0498735213639159,0.0632467304144872,-4.11475679146464,40.166832242475,0.245352069051343,-0.0041891802102327,0.0058955798027381,0.0064368368728772,0.245267618969617,0.245352069043555,0.245352069043555,Passed,12.32060300544601
21,21,FBl_26,35697780.0,16.06.2022,09:54:57.780,1339408497780.0,INS_SOLUTION_GOOD,50.2357050076723,14.9297259979248,199.704406738281,277.422950744629,0.0135748206294344,0.048869354265964,0.0196352952963456,-4.11478994178557,40.1668407472598,0.24531915580016,-0.0476697757840157,0.0050843628757098,0.006445341726507,0.245234471004181,0.245319155792351,0.245319155792351,Passed,12.031911735321449
22,22,FBl_26,35697790.0,16.06.2022,09:54:57.790,1339408497790.0,INS_SOLUTION_GOOD,50.2357050073743,14.9297259979844,199.704513549805,277.423057556152,0.0137634224478171,0.0495483208121416,0.0392348268467094,-4.11482309210651,40.1668449998791,0.245286128588842,-0.0418600663542748,0.0048993113518343,0.0064495943462286,0.245201320565439,0.245286128581023,0.245286128581023,Passed,12.031901341246424
23,23,FBl_26,35697800.0,16.06.2022,09:54:57.800,1339408497800.0,INS_SOLUTION_GOOD,50.2357050070763,14.929725998044,199.704605102539,277.423072814941,0.0137370868423352,0.0494535126324068,0.0721311918553801,-4.11485624242745,40.1668492522715,0.245253100424151,-0.024616988375783,0.0052889178470326,0.0064538467112835,0.24516816907267,0.245253100416321,0.245253100416321,Passed,9.669045344228618
24,24,FBl_26,35697810.0,16.06.2022,09:54:57.810,1339408497810.0,INS_SOLUTION_GOOD,50.2357050068378,14.9297259981036,199.704711914063,277.423316955566,0.0139620909648894,0.0502635274736019,0.0355008616186061,-4.11488276211814,40.1668535046639,0.245226702691112,0.0250690467655659,0.0058039389800189,0.0064580991288083,0.245141650203617,0.245226702683272,0.245226702683272,Passed,12.320623308661906
25,25,FBl_26,35697820.0,16.06.2022,09:54:57.820,1339408497820.0,INS_SOLUTION_GOOD,50.2357050065398,14.9297259982228,199.704818725586,277.423530578613,0.0138207139101089,0.049754570076392,0.0292367061100072,-4.11491591243908,40.1668620096756,0.24519378760505,-0.0056910584680736,0.0052884879325771,0.0064666041363482,0.24510849945932,0.24519378759719,0.24519378759719,Passed,14.402477589571161
26,26,FBl_26,35697830.0,16.06.2022,09:54:57.830,1339408497830.0,INS_SOLUTION_GOOD,50.2357050061822,14.9297259982824,199.704925537109,277.42317199707,0.0137505123442371,0.0495018444392535,0.0364441838992706,-4.11495569268269,40.166866262068,0.245154133414424,-0.0542233251035213,0.0047773446584081,0.0064708565324502,0.245068719223924,0.245154133406553,0.245154133406553,Passed,14.402730871781856
27,27,FBl_26,35697840.0,16.06.2022,09:54:57.840,1339408497840.0,INS_SOLUTION_GOOD,50.2357050058246,14.929725998342,199.705032348633,277.422752380371,0.0138481442282659,0.0498533192217572,0.0201496233483386,-4.11499547363387,40.1668705144604,0.245114478984961,-0.0328259505331516,0.0053716985688284,0.0064751089379005,0.2450289386347,0.24511447897708,0.24511447897708,Passed,12.031911739235474
28,28,FBl_26,35697850.0,16.06.2022,09:54:57.850,1339408497850.0,INS_SOLUTION_GOOD,50.2357050055265,14.9297259984016,199.705154418945,277.422431945801,0.0137018742878132,0.0493267474361276,0.0569402891373707,-4.11502862395481,40.1668747670798,0.245081451448386,-0.0601624064147472,0.0050719164555718,0.0064793615295596,0.244995787135919,0.245081451440494,0.245081451440494,Passed,12.031911735004304
29,29,FBl_26,35697860.0,16.06.2022,09:54:57.860,1339408497860.0,INS_SOLUTION_GOOD,50.2357050052285,14.9297259984612,199.705261230469,277.42244720459,0.0145184958896595,0.0522665852027742,0.0297306910379747,-4.11506177427575,40.1668790196991,0.245048425079412,0.0380541384220123,0.0063707848642369,0.006483614149224,0.244962636697091,0.245048425071509,0.245048425071509,Passed,9.669045348017155
30,30,FBl_26,35697870.0,16.06.2022,09:54:57.870,1339408497870.0,INS_SOLUTION_GOOD,50.2357050049901,14.9297259985209,199.705352783203,277.422485351563,0.0146800883673471,0.0528483181224496,0.0393485351188274,-4.11508829396645,40.1668832720915,0.245022029123211,0.0026757731102407,0.0062179387141486,0.0064878665950895,0.244936118893932,0.245022029115299,0.245022029115299,Passed,12.031901337440678
31,31,FBl_26,35697880.0,16.06.2022,09:54:57.880,1339408497880.0,INS_SOLUTION_GOOD,50.2357050046921,14.9297259985805,199.705459594727,277.422424316406,0.0143236946460165,0.0515653007256593,0.0230841204941024,-4.11512144428738,40.1668875244839,0.244989002665879,0.019043605774641,0.0062135424759442,0.0064921189800969,0.244902968161858,0.244989002657956,0.244989002657956,Passed,9.66929686042618
32,32,FBl_26,35697890.0,16.06.2022,09:54:57.890,1339408497890.0,INS_SOLUTION_GOOD,50.2357050044537,14.9297259986401,199.70556640625,277.422653198242,0.0140791050980328,0.050684778352918,0.011259877754511,-4.11514796468565,40.1668917768763,0.244962602672184,0.0260218773037195,0.0059755010033377,0.0064963713323484,0.244876446118355,0.244962602664251,0.244962602664251,Passed,12.031911731190233
33,33,FBl_26,35697900.0,16.06.2022,09:54:57.900,1339408497900.0,INS_SOLUTION_GOOD,50.2357050041556,14.9297259986997,199.705657958984,277.422622680664,0.0137042568407434,0.0493353246266763,0.0376938356414255,-4.11518111500658,40.1668960294956,0.244929579906367,-0.0174183379858732,0.0050905276296819,0.0065006240364232,0.244843298859404,0.244929579898423,0.244929579898423,Passed,12.320603009798242
34,34,FBl_26,35697910.0,16.06.2022,09:54:57.910,1339408497910.0,INS_SOLUTION_GOOD,50.2357050038576,14.9297259988189,199.705764770508,277.422836303711,0.0136973736779094,0.0493105452404737,0.0478975884224596,-4.11521426532752,40.1669045342804,0.244896665988515,0.0271199457347393,0.0056077958017423,0.006509128796957,0.244810147360549,0.24489666598055,0.24489666598055,Passed,12.320376574556116
35,35,FBl_26,35697920.0,16.06.2022,09:54:57.920,1339408497920.0,INS_SOLUTION_GOOD,50.2357050035596,14.9297259989381,199.705856323242,277.423065185547,0.0138104538276516,0.0497176337795458,0.0333135742735707,-4.11524741494089,40.1669130392921,0.244863753544818,0.0127007402479649,0.0053696819323095,0.0065176337949977,0.244776996970428,0.244863753536833,0.244863753536833,Passed,14.402477589571161
36,36,FBl_26,35697930.0,16.06.2022,09:54:57.930,1339408497930.0,INS_SOLUTION_GOOD,50.235705003202,14.9297259989977,199.705963134766,277.422966003418,0.0136252254651586,0.0490508116745708,0.0679812204913127,-4.1152871951845,40.1669172916845,0.244824099588666,0.0050894781015813,0.0054768840144379,0.0065218861628544,0.244737215675027,0.24482409958067,0.24482409958067,Passed,12.320623308661906
37,37,FBl_26,35697940.0,16.06.2022,09:54:57.940,1339408497940.0,INS_SOLUTION_GOOD,50.2357050029039,14.9297259991169,199.706069946289,277.423141479492,0.0137085945487088,0.0493509403753515,0.0787918565612716,-4.11532034550544,40.1669257966962,0.244791190127976,0.0258076637983322,0.0056368744571724,0.0065303912442006,0.244704067703305,0.244791190119959,0.244791190119959,Passed,14.644288102905833
38,38,FBl_26,35697950.0,16.06.2022,09:54:57.950,1339408497950.0,INS_SOLUTION_GOOD,50.2357050025463,14.9297259992361,199.706176757813,277.423187255859,0.0142032429796156,0.051131674726616,0.0643177362781051,-4.11536012504148,40.166934301708,0.244751647229055,0.074882835149765,0.0061401641142944,0.006538896140069,0.244664283569692,0.244751647221017,0.244751647221017,Passed,14.402730871463923
39,39,FBl_26,35697960.0,16.06.2022,09:54:57.960,1339408497960.0,INS_SOLUTION_GOOD,50.2357050021887,14.9297259992957,199.706283569336,277.423034667969,0.013477513206693,0.0485190475440949,0.0435456681428336,-4.11539990599266,40.1669385541004,0.244711999155622,-0.0872224271297455,0.0040078747440826,0.0065431486698774,0.244624507628091,0.244711999147574,0.244711999147574,Passed,12.031901341889029
40,40,FBl_26,35697970.0,16.06.2022,09:54:57.970,1339408497970.0,INS_SOLUTION_GOOD,50.2357050018907,14.9297259993553,199.706390380859,277.423027038574,0.0142633647217939,0.0513481129984582,0.0495645972273409,-4.1154330563136,40.1669428064928,0.244678973269758,0.0314586497843266,0.0059467070740107,0.0065474010344299,0.244591356135277,0.244678973261699,0.244678973261699,Passed,12.031901341571881
41,41,FBl_26,35697980.0,16.06.2022,09:54:57.980,1339408497980.0,INS_SOLUTION_GOOD,50.2357050015926,14.9297259994149,199.706481933594,277.423149108887,0.0146712476267043,0.0528164914561355,0.0287500160026556,-4.11546620663454,40.1669470588852,0.244645948552107,0.0590398758649826,0.0065596514248167,0.0065516534273289,0.244558205702406,0.244645948544038,0.244645948544038,Passed,9.547088648282909
42,42,FBl_26,35697990.0,16.06.2022,09:54:57.990,1339408497990.0,INS_SOLUTION_GOOD,50.2357050013542,14.9297259994149,199.706573486328,277.423286437988,0.0146954394675852,0.0529035820833067,0.0605385723090841,-4.11549272632523,40.1669470588852,0.24461943956113,0.0318861715495586,0.0064263080786766,0.0065516534591264,0.244531687198623,0.244619439553061,0.244619439553061,Passed,9.669309792990935
43,43,FBl_26,35698000.0,16.06.2022,09:54:58.000,1339408498000.0,INS_SOLUTION_GOOD,50.2357050011158,14.9297259994745,199.706680297852,277.42357635498,0.0148888758114359,0.0535999529211694,0.0408852534409135,-4.1155192467235,40.1669513115045,0.24459304132654,0.0596686936914921,0.0068608790358907,0.0065559060471575,0.244505165502316,0.24459304131846,0.24459304131846,Passed,9.547088648282909
44,44,FBl_26,35698010.0,16.06.2022,09:54:58.010,1339408498010.0,INS_SOLUTION_GOOD,50.2357050008774,14.9297259994745,199.706771850586,277.423538208008,0.0149611761577719,0.0538602341679788,0.0120493384563344,-4.11554576641419,40.1669513115045,0.244566529877932,0.0430078618228436,0.0067478574319233,0.0065559060126608,0.244478644525314,0.244566529869853,0.244566529869853,Passed,9.66929686042618
45,45,FBl_26,35698020.0,16.06.2022,09:54:58.020,1339408498020.0,INS_SOLUTION_GOOD,50.235705000639,14.9297259995341,199.706878662109,277.42357635498,0.0145887331967466,0.0525194395082876,0.08053331220614,-4.11557228681246,40.1669555638969,0.24454013458596,-0.0355611518025398,0.0058629526081894,0.00656015844971,0.244452125661606,0.244540134577871,0.244540134577871,Passed,9.54734337348384
46,46,FBl_26,35698030.0,16.06.2022,09:54:58.030,1339408498030.0,INS_SOLUTION_GOOD,50.2357050004005,14.9297259995341,199.706970214844,277.423614501953,0.0150188974442954,0.0540680307994636,0.044636023602117,-4.11559880721072,40.1669555638969,0.244513623860737,0.0479288548231125,0.0070564667961522,0.0065601584531263,0.244425605390728,0.244513623852648,0.244513623852648,Passed,9.669058280918314
47,47,FBl_26,35698040.0,16.06.2022,09:54:58.040,1339408498040.0,INS_SOLUTION_GOOD,50.2357050001621,14.9297259995937,199.707077026367,277.423629760742,0.0148067223453022,0.0533042004430878,0.0478329856166933,-4.11562532690142,40.1669598165162,0.244487225502909,0.0390719026327133,0.0066619493476568,0.0065644110125966,0.244399083341585,0.244487225494808,0.244487225494808,Passed,9.54734337348384
48,48,FBl_26,35698050.0,16.06.2022,09:54:58.050,1339408498050.0,INS_SOLUTION_GOOD,50.2357049999237,14.9297259995937,199.707183837891,277.42357635498,0.0149671080612482,0.0538815890204934,0.0305743779679297,-4.11565184729968,40.1669598165162,0.24446071656142,0.0449762307107449,0.0069474218415012,0.0065644110634637,0.244372564837284,0.24446071655332,0.24446071655332,Passed,9.669045344228618
49,49,FBl_26,35698060.0,16.06.2022,09:54:58.060,1339408498060.0,INS_SOLUTION_GOOD,50.2357049996853,14.9297259996533,199.707275390625,277.423667907715,0.0146379891550861,0.0526967609583101,0.018246205170756,-4.11567836699037,40.1669640689086,0.244434319732562,0.0274924021214247,0.0067078581649171,0.0065686634341099,0.244346044207481,0.244434319724451,0.244434319724451,Passed,7.322135512480464
50,50,FBl_26,35698070.0,16.06.2022,09:54:58.070,1339408498070.0,INS_SOLUTION_GOOD,50.2357049995065,14.9297259997129,199.707382202148,277.423988342285,0.0142797127874035,0.0514069660346527,0.0581426064193493,-4.1156982567584,40.166968321301,0.244414551518296,-0.0276295598596334,0.0061630300147629,0.0065729158313176,0.244326154489024,0.244414551510175,0.244414551510175,Passed,9.669799881960277
51,51,FBl_26,35698080.0,16.06.2022,09:54:58.080,1339408498080.0,INS_SOLUTION_GOOD,50.2357049992681,14.9297259997725,199.707473754883,277.423973083496,0.0141618613592766,0.0509827008933958,0.0836749352302372,-4.1157247785718,40.1669725736934,0.244388153827119,0.013974005356431,0.0065256675888517,0.0065771682304798,0.244299632797762,0.244388153818988,0.244388153818988,Passed,12.786849902832339
52,52,FBl_26,35698090.0,16.06.2022,09:54:58.090,1339408498090.0,INS_SOLUTION_GOOD,50.23570499897,14.9297259999514,199.707580566406,277.423881530762,0.0135176763251831,0.048663634770659,0.0375135987658821,-4.1157579274776,40.1669853310975,0.244355359102021,0.0158031918108463,0.0060563599244831,0.0065899256033675,0.244266482347518,0.244355359093858,0.244355359093858,Passed,12.787354710034093
53,53,FBl_26,35698100.0,16.06.2022,09:54:58.100,1339408498100.0,INS_SOLUTION_GOOD,50.235704998672,14.9297260001302,199.70768737793,277.423706054688,0.0137397827226175,0.049463217801423,0.0633429759887274,-4.11579107779854,40.1669980887286,0.244322568021693,-0.0002196326386183,0.0059613409280618,0.0066026833189632,0.244233334771689,0.244322568013498,0.244322568013498,Passed,10.026261034883253
54,54,FBl_26,35698110.0,16.06.2022,09:54:58.110,1339408498110.0,INS_SOLUTION_GOOD,50.2357049984336,14.9297260002494,199.707794189453,277.423965454102,0.0133684800530582,0.0481265281910095,0.0493279404720654,-4.1158175981968,40.1670065935134,0.244296286022056,0.0111882174387574,0.0056458283660209,0.0066111880756234,0.24420681307528,0.24429628601384,0.24429628601384,Passed,13.413451957758134
55,55,FBl_26,35698120.0,16.06.2022,09:54:58.120,1339408498120.0,INS_SOLUTION_GOOD,50.2357049981356,14.9297260004878,199.707901000977,277.424118041992,0.0129910948220621,0.0467679413594236,0.0659335676819196,-4.11585074851774,40.1670236033099,0.244263608330555,0.0067593143321573,0.0055847857272848,0.0066281978727518,0.244173662264357,0.244263608322297,0.244263608322297,Passed,24.531005232150285
56,56,FBl_26,35698130.0,16.06.2022,09:54:58.130,1339408498130.0,INS_SOLUTION_GOOD,50.2357049984336,14.9297259996533,199.707962036133,277.424438476563,0.0122451220301799,0.0440824393086477,0.0368353266851732,-4.1158175981968,40.1669640689086,0.244295138886981,-0.0426351279020309,0.0047091688018785,0.0065686634354197,0.244206813050985,0.24429513887887,0.24429513887887,Passed,45.10484123976442
57,57,FBl_26,35698140.0,16.06.2022,09:54:58.140,1339408498140.0,INS_SOLUTION_GOOD,50.2357049990296,14.9297259981632,199.707962036133,277.424255371094,0.0126782289327566,0.0456416241579237,0.0230688384983815,-4.11575129826249,40.1668577570563,0.244358579749756,0.0141775971278548,0.0057181393241971,0.0064623514842428,0.244273112533441,0.244358579741906,0.244358579741906,Passed,43.81343780630626
58,58,FBl_26,35698150.0,16.06.2022,09:54:58.150,1339408498150.0,INS_SOLUTION_GOOD,50.2357049996257,14.9297259967327,199.707977294922,277.424362182617,0.0126206564932737,0.0454343633757853,0.0241376254495699,-4.11568499762062,40.1667556978234,0.244422180347623,0.0605694986879826,0.0061342850595512,0.0063602921730557,0.244339413369276,0.244422180340019,0.244422180340019,Passed,42.53778767149771
59,59,FBl_26,35698160.0,16.06.2022,09:54:58.160,1339408498160.0,INS_SOLUTION_GOOD,50.2357050002217,14.9297259953618,199.707962036133,277.424354553223,0.011716518210831,0.0421794655589915,0.030391405855434,-4.11561869697874,40.1666578912097,0.244485934927221,-0.0398063883185387,0.0045063621188686,0.0062624855113753,0.244405715254067,0.244485934919848,0.244485934919848,Passed,42.560286122612446
60,60,FBl_26,35698170.0,16.06.2022,09:54:58.170,1339408498170.0,INS_SOLUTION_GOOD,50.2357050007582,14.9297259939313,199.707962036133,277.424224853516,0.0113960834177768,0.0410259003039964,0.0658423856021197,-4.11555902625954,40.1665558319768,0.244542993412559,-0.0212311167269945,0.0046279791645748,0.0061604261859632,0.244465385633412,0.244542993405425,0.244542993405425,Passed,43.92132448926215
61,61,FBl_26,35698180.0,16.06.2022,09:54:58.180,1339408498180.0,INS_SOLUTION_GOOD,50.2357050014138,14.9297259925604,199.707962036133,277.424438476563,0.0120890600880271,0.0435206163168977,0.0507383153473132,-4.11548609640256,40.1664580253631,0.24461345479782,0.0286983083933592,0.0059414331160476,0.0060626194498554,0.24453831378774,0.244613454790911,0.244613454790911,Passed,43.92138994364387
62,62,FBl_26,35698190.0,16.06.2022,09:54:58.190,1339408498190.0,INS_SOLUTION_GOOD,50.2357050020695,14.9297259911895,199.707962036133,277.42463684082,0.0114724470036029,0.0413008092129703,0.0315771408513849,-4.11541316654558,40.1663602185226,0.244683959956498,-0.0388319008052349,0.0051685823530886,0.0059648125671377,0.244611245178465,0.244683959949809,0.244683959949809,Passed,41.27963180495111
63,63,FBl_26,35698200.0,16.06.2022,09:54:58.200,1339408498200.0,INS_SOLUTION_GOOD,50.2357050026655,14.9297259898782,199.707962036133,277.424659729004,0.0116615424126096,0.0419815526853946,0.060289040079225,-4.1153468659037,40.1662666640744,0.2447479799964,-0.005442283116281,0.0055366851654926,0.0058712580721513,0.244677547065104,0.24474797998992,0.24474797998992,Passed,45.38856927602475
64,64,FBl_26,35698210.0,16.06.2022,09:54:58.210,1339408498210.0,INS_SOLUTION_GOOD,50.2357050033808,14.9297259885073,199.707962036133,277.424926757813,0.0126017645721418,0.0453663524597106,0.024760746226195,-4.11526730541648,40.1661688574608,0.244825188764346,0.0359423235058784,0.0065450849497321,0.0057734513109817,0.244757104718922,0.24482518875808,0.24482518875808,Passed,45.38879341060823
65,65,FBl_26,35698220.0,16.06.2022,09:54:58.220,1339408498220.0,INS_SOLUTION_GOOD,50.235705004096,14.9297259871364,199.707977294922,277.42520904541,0.0122399286529802,0.0440637431507289,0.0622141734239961,-4.11518774422169,40.1660710506202,0.244902442285301,-0.0241363681852818,0.0056327798912462,0.0056756444059956,0.24483666656552,0.244902442279245,0.244902442279245,Passed,43.81329904021418
66,66,FBl_26,35698230.0,16.06.2022,09:54:58.230,1339408498230.0,INS_SOLUTION_GOOD,50.2357050046921,14.9297259857059,199.707977294922,277.425132751465,0.0129335113337677,0.0465606408015638,0.0652101824264425,-4.11512144428738,40.1659689913873,0.244966382726791,0.0371828451752663,0.0064242704754531,0.0055735851274779,0.244902968157216,0.244966382720951,0.244966382720951,Passed,45.15799013687717
67,67,FBl_26,35698240.0,16.06.2022,09:54:58.240,1339408498240.0,INS_SOLUTION_GOOD,50.2357050053477,14.9297259842753,199.707977294922,277.424919128418,0.0121964885063282,0.0439073586227817,0.0743473029242017,-4.11504851372283,40.1658669323812,0.245036991147152,-0.0923874527215958,0.00458658654863,0.0054715259680159,0.244975895612757,0.245036991141524,0.245036991141524,Passed,46.41113681240438
